,decimalLatitude,decimalLongitude,scientificName,id,eventDate,dateIdentified,coordinateUncertaintyInMeters
19043,11.9167,52.5,Subeucalanus subcrassus,e61fb29c-1d39-4ca7-8375-13c32f59de1c,1963-10-16T02:00:00Z,NA,NA
19044,12.2,49.6,Euterpina acutifrons,e6224a83-bd26-4715-a329-2211104c576f,1966-11-27T20:40:12Z,NA,NA
19045,0.41680554,55.883472,Carcharhinus falciformis,e6244206-a6ed-4661-b583-9b06bbf8512f,NA,NA,NA
19046,11.5833,49.6667,Subeucalanus crassus,e624cfb1-94de-4a09-b7da-0f1b307bb5fe,1963-12-01T15:10:12Z,NA,NA
19047,0.05031,52.922226666667,Sphyrna mokarran,e6256956-dd6f-4120-b9ed-e2080fa9467d,NA,NA,NA
19048,11.7378133333329,52.3689166666669,Galeocerdo cuvier,e625b70b-b3cf-48c0-a7de-8335c454e207,NA,NA,NA
19049,13.8667,48.6,Euterpina acutifrons,e629eb80-3ac4-4ba0-b1ad-85ed2c7b04d0,1963-09-10T07:15:00Z,NA,NA
19050,2.750139,55.850136,Seriola rivoliana,e62ac7e7-519c-47bf-ac3d-a812438fa5b9,NA,NA,NA
19051,4.6668053,59.666805,Carcharhinus falciformis,e62c665a-b5c5-4c93-8782-795d15bde7df,NA,NA,NA
19052,28.1,50.4167,Temora turbinata,e631c789-a675-409f-93bd-1fa31db7a5ff,1968-07-06T03:49:48Z,NA,NA
19053,27.5833,51.65,Temora turbinata,e6341f6f-4960-4916-aa08-c1223dfe687b,1968-07-07T03:19:48Z,NA,NA
19054,24.85,63,Euterpina acutifrons,e6342ba4-4cc0-403b-8831-ac82e82f42b1,1969-03-04T22:00:00Z,NA,NA
19055,26.3,54.9333,Euterpina acutifrons,e63631aa-fdc9-4fbe-9441-36b7f5301b8f,1968-07-10T07:40:12Z,NA,NA
19056,11.8,51.45,Euterpina acutifrons,e63dd504-7a57-45e9-ae03-36dfad514266,1963-10-15T04:40:12Z,NA,NA
19057,27.6167,50.8,Euterpina acutifrons,e6422ad4-15ff-4918-ae17-ba99a2f0892c,1968-08-31T09:00:00Z,NA,NA
19058,5.050139,52.266804,Carcharhinus falciformis,e644b65c-d298-4ee5-b980-9f462551004c,NA,NA,NA
19059,21.9667,61,Calanopia elliptica,e648f8ce-64d4-4ba6-bdbf-0d6e72b0722f,1969-08-30T06:25:12Z,NA,NA
19060,25.75,55.4167,Parvocalanus latus,e64c1d86-8ee7-4058-96e3-82456ffddd96,1968-09-03T11:34:48Z,NA,NA
19061,1.0501388,56.73347,Carcharhinus falciformis,e64cfa49-18c9-4b82-8dba-ed35d5255ede,NA,NA,NA
19062,11.833,42.833,Acanthopagrus bifasciatus,e64ebf1a-7e6b-4bb6-ae68-47ee63319d44,0000-00-00,NA,10
19063,16.5333,63,Subeucalanus subcrassus,e64f9aad-d19e-4175-8a5e-02201b8cd18b,1990-01-12T12:37:48Z,NA,NA
19064,6.867,60.667,Pulleniatina obliquiloculata,e652fa4a-2548-4ef6-a2aa-5c6cc81e8a70,1963-08-15,1963-08-15,NA
19065,12.2,44.8,Euterpina acutifrons,e65417aa-a609-442f-88cc-94df3f95df2c,1966-03-14T13:00:00Z,NA,NA
19066,12.5667,44.8167,Euterpina acutifrons,e654735b-737b-4ba2-ade7-20ed3dad6266,1966-11-29T16:49:48Z,NA,NA
19067,13.6473,58.326,Pulleniatina obliquiloculata,e6560f2b-e3b6-488d-8e46-a9f14a386ace,1986-03-04,1986-03-04,NA
19068,6.0833,49.3333,Subeucalanus subcrassus,e65fe215-7fe9-4db7-8082-c3364b8b7826,1970-10-05T06:30:00Z,NA,NA
19069,28.3833,49.6,Euterpina acutifrons,e6651068-b871-4eeb-b746-29d4c49bd51e,1968-07-05T11:00:00Z,NA,NA
19070,28,49.9333,Parvocalanus latus,e6660279-55e1-424e-80a0-6e5b38a2e07c,1968-07-06T07:00:00Z,NA,NA
19071,12.8,48.9833,Parvocalanus elegans,e6660d10-d7c0-4ac1-8a9d-793028a0598e,1989-12-15T20:00:00Z,NA,NA
19072,12.6667,53.25,Subeucalanus subcrassus,e66903fc-3114-4b1e-8599-d9e57279739b,1963-10-20T22:00:00Z,NA,NA
19073,0.33,56.7999999999999,Seriola rivoliana,e6712fc2-59e6-456a-872f-21e585292646,NA,NA,NA
19074,26.4667,53.55,Calanopia elliptica,e675fa30-ffee-43a4-9342-c0fe4d569c5c,1968-07-08T08:00:00Z,NA,NA
19075,25.0333,56.5667,Temora turbinata,e67a3980-58da-4e5f-a2c0-44df105ee8e5,1968-09-05T10:10:12Z,NA,NA
19076,0.86680555,51.98347,Carcharhinus falciformis,e67ad6fe-e378-4b69-b83d-1e9d6cd8108a,NA,NA,NA
19077,15.25,52.25,Subeucalanus subcrassus,e6847245-d556-44c4-b11b-6651c4092e9c,1963-05-24T09:04:48Z,NA,NA
19078,20.617871,58.939347,Conus rattus,e684abae-a148-4f76-bfdc-53482fab85e2,2022-11-15,NA,NA
19079,12.2333,43.5,Subeucalanus subcrassus,e6894aef-0b96-43bc-8559-4656ac003112,1966-08-10T05:10:12Z,NA,NA
19080,13.9333,52.7667,Temora turbinata,e6916dab-e78c-4136-84dc-ee04a78f1dae,1969-09-15T07:15:00Z,NA,NA
19081,30.3409,48.9511,Sousa plumbea,e691b7a3-11e1-4403-b0b8-436bbf51ec97,2015-11-26,2015-11-26,11.13
19082,12,53.25,Euterpina acutifrons,e697ab57-55ab-4063-8c77-a4beca220de1,1986-08-10T19:07:12Z,NA,NA
19083,25.323472,56.38185,Acanthaster planci,e69841e2-b7f6-435a-a532-eae7a53d1cd4,NA,NA,NA
19084,-0.033472225,56.883472,Carcharhinus falciformis,e69d4222-c4b2-4902-b839-855ae64f34bf,NA,NA,NA
19085,13.5833,51.0667,Parvocalanus elegans,e6a0bdcd-7a25-44d2-bcea-5ce6fd32f694,1989-12-17T22:30:00Z,NA,NA
19086,13,59.3333,Subeucalanus subcrassus,e6abb435-1333-468b-8bd5-da2a42593f7a,1980-03-25T23:49:48Z,NA,NA
19087,25.1181,54.5,Parvocalanus latus,e6aca129-31cc-49fc-8aff-68aa63266536,1968-09-03T04:49:48Z,NA,NA
19088,16.5317,55.3317,Pulleniatina obliquiloculata,e6b11577-23e4-4619-b8c3-b9ed676c643b,1995-03-18,1995-03-18,NA
19089,12.4,43.75,Subeucalanus crassus,e6b41715-f054-4567-a668-4883fc22ec19,1963-07-11T15:49:48Z,NA,NA
19090,1.2001389,62.633472,Istiompax indica,e6b53d8c-1feb-4036-b244-f1ae1bbaf131,NA,NA,NA
19091,11.5833,49.6667,Euterpina acutifrons,e6b5c9cf-1dc2-4def-9b01-87203ad4ee9b,1965-09-13T01:00:00Z,NA,NA
19092,12.838433333333,48.0504,Istiompax indica,e6b88284-d376-4571-85ae-f6a1e12dcf7f,NA,NA,NA
19093,11.771266666667,49.7042,Istiompax indica,e6bfbe48-f43e-460b-b398-8a57d8ab7566,NA,NA,NA
19094,26.5167,52.6,Euterpina acutifrons,e6c6b49d-0441-4b0c-8eea-2a70271b381d,1968-09-01T14:30:00Z,NA,NA
19095,0.11680555,61.700138,Carcharhinus falciformis,e6c86997-b3b4-476b-83fb-ebad8e112843,NA,NA,NA
19096,14.6167,52.5,Subeucalanus subcrassus,e6cf7dae-7b78-4cbd-b643-71b3d10c0319,1966-05-07T08:00:00Z,NA,NA
19097,13.4333,53.0333,Subeucalanus subcrassus,e6d42b37-73be-42e8-86f4-02c37610adfd,1989-01-08T20:34:48Z,NA,NA
19098,13.3333,53.0167,Subeucalanus subcrassus,e6d8c0c7-c82f-4c27-bac8-003b942609fb,1966-03-18T21:00:00Z,NA,NA
19099,24.5333,58.6167,Parvocalanus latus,e6d9825c-a101-402d-b175-be3acfd8f63f,1969-07-26T08:30:00Z,NA,NA
19100,27.1330555556,49.4861111111,Capitella capitata,e6dd9393-fad0-4e83-8191-019439b27b14,NA,NA,NA
19101,12.7167,49.15,Subeucalanus subcrassus,e6dda2c0-59c6-4bcb-ad04-5af2d6e94797,1967-02-27T04:49:48Z,NA,NA
19102,25.53333,56.88333,Tetrosomus gibbosus,e6e2f2c1-9f19-41fd-a69b-ffb093bec1f6,1963-12-01,NA,100000
19103,11.4833,43.7333,Subeucalanus subcrassus,e6e4e10f-6b43-438b-9639-3fc041de292d,1969-08-29T12:00:00Z,NA,NA
19104,25.323472,56.382,Acanthaster planci,e6e4ef51-b958-4c75-aee8-18b972e883b9,NA,NA,NA
19105,12.3533333333,43.4516666667,Hippopodina feegeensis,e6e5f02d-5c79-45ac-816d-0c48ff151ee7,1987-03-06/1987-03-06,NA,NA
19106,4.6668053,59.666805,Carcharhinus falciformis,e6e7860f-ea1e-4249-a7c9-aa92924a458c,NA,NA,NA
19107,1.0168055,52.08347,Carcharhinus falciformis,e6e90940-2008-40d1-b1a1-651a1dc08c2f,NA,NA,NA
19108,3.4833,47.15,Sillago sihama,e6ebf859-3f92-4dc6-8aab-2179a2e79bce,1991-07-14/1991-07-14,NA,NA
19109,23.53166,58.68453,Brachidontes pharaonis,e6ec4261-1885-4305-8e5e-4b46cac2b1a8,2020-01-12,NA,NA
19110,12.0833,46.0167,Parvocalanus latus,e6f29f16-c65d-40b4-a482-83b9b70dc174,1989-01-14T16:00:00Z,NA,NA
19111,12.3333,43.6333,Euterpina acutifrons,e6f37cb7-fc7f-414e-9e5f-d9d26bc7bd36,1963-07-11T13:30:00Z,NA,NA
19112,2.3334723,56.28347,Carcharhinus falciformis,e6f6e354-4b92-4d1d-a79d-e35b4107588f,NA,NA,NA
19113,22.6333,59.95,Parvocalanus latus,e6f710a0-aff6-4ddc-a32c-1fafabcc4e55,1968-09-07T09:04:48Z,NA,NA
19114,11.8667,44.8,Subeucalanus crassus,e70238ef-59de-40e7-9d27-2377f396877a,1966-11-30T01:00:00Z,NA,NA
19115,20.699681,58.912652,Ophiothela mirabilis,e7083aa9-3369-411c-816a-47d78847a338,2022-11-10,NA,NA
19116,26.7999992371,53.2999992371,Pterois miles,e709dfb0-872a-4726-8b2e-fa9fe47146ed,1970-01-20T12:00:00Z,NA,NA
19117,0,60,Subeucalanus subcrassus,e70fac45-e621-41aa-88f4-354b3935fe61,1987-07-27T17:25:12Z,NA,NA
19118,0.9334722,50.73347,Carcharhinus falciformis,e7105ad8-bb09-4e46-8f69-8b6744b3e143,NA,NA,NA
19119,12.1833,44.8,Calanopia elliptica,e7139ba1-854f-4b82-9ef6-6377f12f027c,1963-05-30T12:00:00Z,NA,NA
19120,12,48,Crenidens crenidens,e7183ec6-9f3e-4ab2-9b82-97a96fd5d01e,1775-07-02T12:00:00Z,NA,NA
19121,13.0833,47.4167,Subeucalanus subcrassus,e7197dca-f1ea-480d-a8c3-9e9de73fedd7,1986-03-05T09:49:48Z,NA,NA
19122,12.15,49.4,Subeucalanus subcrassus,e71d988f-743f-42a3-ab95-0f48bb3f3d2d,1967-02-27T08:30:00Z,NA,NA
19123,11.7667,47.5,Calanopia elliptica,e725f956-2edb-44dd-b2b0-f364da58c9c0,1966-11-03T18:00:00Z,NA,NA
19124,26.9333324432,50.8166656494,Nemipterus japonicus,e72a0565-c98f-42ca-83e4-c4073d2bc0c8,NA,NA,NA
19125,20.58751,58.82773,Alpheus lobidens,e7328070-4bb7-4b80-ba1a-e6470eb93bb2,2022-11-07,NA,NA
19126,12.5,45,Subeucalanus crassus,e736fa04-2df4-42ea-bffe-2058178f5148,1986-10-23T22:34:48Z,NA,NA
19127,24.8667,58.6667,Subeucalanus crassus,e736fb8e-f9e5-4179-9b16-99df29a5aa03,1968-09-06T05:00:00Z,NA,NA
19128,13.3833,46.0167,Euterpina acutifrons,e7373be4-96f7-4181-84b0-9ce44ca80ed0,1989-12-13T23:04:48Z,NA,NA
19129,13.9,48.7667,Subeucalanus crassus,e739fb90-7cd9-481a-9363-6fc8f17c9f88,1966-08-16T09:30:00Z,NA,NA
19130,11.75,43.25,Sargocentron rubrum,e73a23de-c0f9-4a66-9fd5-e7faad2f1045,1977-05-21,NA,10
19131,10.1233329773,51.5200004578,Lutjanus fulviflamma,e73ec8e4-b5e8-480d-9ec2-cdece0a65b7c,NA,NA,NA
19132,24.7333,61.4833,Parvocalanus latus,e74646eb-8ed1-47db-912c-8bba4f28ff5d,1969-06-26T15:30:00Z,NA,NA
19133,12.2667,44.9167,Subeucalanus subcrassus,e747052a-e78c-4f86-aa69-f95bec12567e,1963-09-06T23:30:00Z,NA,NA
19134,12.5667,45.0167,Subeucalanus subcrassus,e74adc3e-4f02-48e9-9152-95c44162e24b,1989-12-11T16:30:00Z,NA,NA
19135,26.1667,52.0167,Temora turbinata,e74f8220-f733-4da1-a3e9-1481f8c1ae5c,1968-07-07T18:30:00Z,NA,NA
19136,22.7167,59.95,Euterpina acutifrons,e74ff42d-b384-4796-bdc1-754359bd03ac,1969-06-27T10:00:00Z,NA,NA
19137,26.5,56.15,Subeucalanus crassus,e754a1a8-79c0-463f-8c76-038187fcb0d2,1968-09-04T02:34:48Z,NA,NA
19138,13.7333,48.7167,Subeucalanus subcrassus,e7556a3b-e88a-4da4-84c2-89b4de4b1a23,1989-12-16T08:00:00Z,NA,NA
19139,23.6249,58.47861,Mactra lilacea,e75934c4-5e69-4649-818b-7c614073fb23,2022-01-30,NA,NA
19140,28.8167,49.3,Parvocalanus latus,e75b515c-0e8e-4847-960b-5fbe61bff5a4,1970-01-18T22:00:00Z,NA,NA
19141,11.85,44.8,Euterpina acutifrons,e75eb55d-df6d-434a-bbe0-bfbe1dcbad4e,1967-02-24T02:34:48Z,NA,NA
19142,12.6667,53.2833,Subeucalanus crassus,e7613c79-bd26-4478-9480-f24ddfdc9221,1986-10-15T07:15:00Z,NA,NA
19143,24.5333,58.6167,Temora turbinata,e762777e-2849-4f7c-a79e-f4932ff3ce07,1969-07-26T08:30:00Z,NA,NA
19144,13.5,47.4167,Parvocalanus latus,e763f4e1-ef20-494a-9840-8bfc08735f1d,1986-03-07T05:19:48Z,NA,NA
19145,12.3667,45,Subeucalanus subcrassus,e769e1a8-e735-4e35-b909-f9aea0e22d64,1989-01-15T22:30:00Z,NA,NA
19146,26.0833,54.1,Temora turbinata,e76a970c-4f16-444c-ab7a-e0d3b29cd0c3,1968-07-09T09:00:00Z,NA,NA
19147,26.2833,54.05,Parvocalanus latus,e76eea66-4462-46fc-8688-a11f494d42c0,1970-01-29T15:30:00Z,NA,NA
19148,3.6668057,60.266804,Carcharhinus falciformis,e772e605-e503-4450-8c84-e1df744105e4,NA,NA,NA
19149,13.8667,48.7,Parvocalanus latus,e774c093-e152-4d5e-bbda-8848bf5d2d02,1989-01-13T05:00:00Z,NA,NA
19150,13.3833,47.4167,Subeucalanus subcrassus,e77a839e-8dc1-4160-bd14-628252cdbac7,1986-08-18T03:30:00Z,NA,NA
19151,12.6048,54.350867,Pomacanthus imperator,e77a93c0-3861-4930-9193-a34a193b97a4,2013-10-15,NA,NA
19152,12.4167,43.75,Subeucalanus subcrassus,e7807b5f-8ea1-45b0-b1d6-a193c87a2612,1965-09-16T06:00:00Z,NA,NA
19153,12.2333,43.5,Calanopia elliptica,e780e216-588a-4bdf-b8b2-042d07ca0c38,1966-12-01T04:55:12Z,NA,NA
19154,12.0833,45.0167,Parvocalanus elegans,e7830237-5e13-4855-b97b-76f13315c6c9,1989-12-12T00:24:00Z,NA,NA
19155,23.68192,58.49973,Berthellina citrina,e785982b-1a4e-44e9-af75-c57f1e6fe232,2020-01-19,NA,NA
19156,14,52.75,Parvocalanus elegans,e7875fae-4e6d-4040-9120-621adef2e7e2,1989-08-04T00:55:01Z,NA,NA
19157,10.4,44.783,Lutjanus kasmira,e787ecd0-40d4-40a7-862e-01dc92ec1160,NA,NA,10
19158,26.755558,50.045379,Diala semistriata,e78d4789-dbf2-4d94-94bb-62749ca38911,1982-11-01/1983-03-03,2019-01-31,8047
19159,26.3167,56.15,Temora turbinata,e78d7290-a702-4e05-a298-f58c2b6c06fd,1968-07-10T16:25:12Z,NA,NA
19160,11.7378133333329,52.3689166666669,Galeocerdo cuvier,e78dae2a-fc00-486c-8022-e10c44560c8f,NA,NA,NA
19161,26.9349994659,50.9350013733,Heniochus acuminatus,e78e3be7-9286-405f-92f7-fd3b86bba525,NA,NA,NA
19162,1.2001389,62.633472,Istiompax indica,e7908b10-8f88-4919-a942-7f3c4c8455b9,NA,NA,NA
19163,11.95,52.8667,Subeucalanus subcrassus,e7910ae8-a5df-40e1-9ab1-158366375df7,1986-10-16T14:43:12Z,NA,NA
19164,12.55,45,Subeucalanus subcrassus,e7932a22-c0f8-4c40-8e0d-466f50ec1cab,1986-08-21T03:04:48Z,NA,NA
19165,12.3333,43.6333,Euterpina acutifrons,e796b3ae-5750-43cf-8148-85448f73b0ef,1963-07-11T13:30:00Z,NA,NA
19166,27.2333,50.05,Calanopia elliptica,e798af12-4605-4977-b86a-a08b3f9398ff,1968-08-31T02:00:00Z,NA,NA
19167,27,51,Trypauchen vagina,e799a0a9-c531-4979-a94e-88698c59bba2,NA,NA,NA
19168,0.41916666666667,55.7042,Istiompax indica,e79b9949-6387-485e-b0ee-f6a2786819cf,NA,NA,NA
19169,16.4892,41.94432,Octopus cyanea,e7a1f7f7-b3b5-4781-9f2d-6bef872ea385,2013-03-09,NA,NA
19170,7.150139,51.550137,Ablennes hians,e7a57ea1-df18-44af-8cf0-95ec1f1332a1,NA,NA,NA
19171,28.7167,50.3,Euterpina acutifrons,e7a6e8fb-49f5-4548-861c-7c07348b0ea9,1970-01-19T18:00:00Z,NA,NA
19172,25.2167,56.75,Parvocalanus latus,e7a9d8e1-5fd4-4a4e-ac15-751d138f39f4,1968-09-05T07:34:48Z,NA,NA
19173,26.216665,51.416664,Branchiomma cingulatum,e7b988e0-d2ad-417d-98fc-fd9cbfad9905,1870,NA,NA
19174,12.2,44.8167,Subeucalanus subcrassus,e7be40ae-109a-4244-be65-72f6f67d2c93,1966-11-29T21:00:00Z,NA,NA
19175,11.95,52.8667,Parvocalanus latus,e7bec117-ab53-491c-96a0-4c6c72f8b2d4,1989-01-07T20:10:12Z,NA,NA
19176,23.8333,58.6,Subeucalanus subcrassus,e7c032e5-b564-49c0-a0a7-b7a9a4070599,1968-09-06T21:19:48Z,NA,NA
19177,12.1006,45.75455,Galeocerdo cuvier,e7c0e054-dd88-4263-83e3-af277a43d0b6,NA,NA,NA
19178,14.4833,52.5667,Parvocalanus elegans,e7c20a15-0482-4bb6-a143-d59d93ee9874,1989-08-04T06:00:00Z,NA,NA
19179,12.6717,54.196083,Lutjanus kasmira,e7c80776-7db5-4365-b6c2-cb75a061d0f9,NA,NA,10
19180,13.1167,48.8833,Subeucalanus subcrassus,e7cd585a-03bd-4fbc-879e-9c3cbdd4d40e,1989-09-23T21:00:00Z,NA,NA
19181,12,63.3333,Subeucalanus subcrassus,e7d00339-83e3-413f-b759-4ff658e10b1e,1980-03-29T06:10:12Z,NA,NA
19182,26.7833,56.7333,Euterpina acutifrons,e7d04517-e43d-44ff-9e7c-272a38e4a913,1969-07-23T15:49:48Z,NA,NA
19183,11.9333,47.5,Euterpina acutifrons,e7d3e033-4ac5-483e-8aca-9f2c371027b0,1967-02-11T22:15:00Z,NA,NA
19184,16,62,Subeucalanus subcrassus,e7d46ccc-4b46-42d5-8cae-cbd2db9017c6,1980-03-21T05:00:00Z,NA,NA
19185,16.54,59.755,Pulleniatina obliquiloculata,e7d632b6-8482-4088-bb99-f23d016be7e5,1977-09-09,1977-09-09,NA
19186,26.2166652679,51.4166641235,Eulalia viridis,e7d64f49-fd55-4c47-9717-43843520d370,1767-07-02T12:00:00Z,NA,NA
19187,2.3334723,54.616802,Carcharhinus falciformis,e7d6796d-537e-4362-8e48-02c207af8749,NA,NA,NA
19188,0.38563333333333,55.9558,Istiompax indica,e7dc13fb-ae95-43bb-8ff9-0d3b16d555e5,NA,NA,NA
19189,28.8167,49.3,Parvocalanus latus,e7dd1163-8fca-4d27-ba19-e03230ebd132,1970-01-18T22:00:00Z,NA,NA
19190,11.5833,49.6667,Subeucalanus crassus,e7e00bfc-f75a-4c88-9019-b9080860af63,1963-12-01T15:10:12Z,NA,NA
19191,11.756,43.1052,Pygoplites diacanthus,e7e4e365-950c-4325-a2ab-a91b0c2eae6c,NA,NA,NA
19192,11.5833,49.6667,Euterpina acutifrons,e7e66441-f83e-4d4f-a26a-ff651cc436fb,1966-11-09T12:00:00Z,NA,NA
19193,25.5333,57.1,Temora turbinata,e7f26844-5330-40f8-bee8-7835ec60152c,1968-09-05T01:30:00Z,NA,NA
19194,27.5667,51.65,Calanopia elliptica,e7f3eb00-9c8a-4f64-9ca6-3e03e6982155,1970-01-21T19:00:00Z,NA,NA
19195,11.8167,52.0667,Subeucalanus subcrassus,e7f493f3-596e-489e-abd1-b999a2c90a92,1986-10-17T02:34:48Z,NA,NA
19196,20.5652,60.0519,Pulleniatina obliquiloculata,e7f513bb-46b8-4a95-8a5e-b58e46b8ea89,1997-06-03,1997-06-03,NA
19197,15.25,52.25,Subeucalanus subcrassus,e7f61702-832b-4bce-88b8-6b3b77e06039,1965-01-04T18:00:00Z,NA,NA
19198,2.300139,61.48347,Carcharhinus falciformis,e7f73a47-818c-40d3-80e9-0d3c99733ca5,NA,NA,NA
19199,22.083333,59.783333,Trachurus indicus,e7fc3aa2-b959-4d82-97fe-ec9cf9277c84,1963-12-04,1968,NA
19200,13,48.95,Parvocalanus elegans,e8008bc9-322c-44b0-8851-aa808e21bc69,1989-07-31T13:25:12Z,NA,NA
19201,12.2333,43.5,Subeucalanus subcrassus,e8023fcb-71dd-4750-9c28-b05922edecb1,1966-08-10T05:10:12Z,NA,NA
19202,23.6208333,58.6002778,Acanthaster planci,e8031701-5f54-48f0-86b5-a2737480d049,2004-02-09,NA,NA
19203,25.5667,56.8333,Subeucalanus subcrassus,e80a4d59-e85a-4768-8840-ba0a3fe4907b,1970-01-26T17:30:00Z,NA,NA
19204,5.45274,61.9892533333329,Istiompax indica,e80b4adb-61e4-48df-a1c7-9ecb98ef736d,NA,NA,NA
19205,12.5667,45,Euterpina acutifrons,e80f9226-d75c-4b99-9078-42c5c9e1e90a,1970-04-09T08:25:12Z,NA,NA
19206,28.9415666667,49.7302,Trachysalambria curvirostris,e817c691-9039-4f23-b7b0-0b4b147eff58,NA,NA,NA
19207,12,48,Chrysopetalum debile,e818cf90-4f0d-48c5-b8f8-f52d4e50a9f9,1855-07-02T12:00:00Z,NA,NA
19208,1.3834722,52.200138,Carcharhinus falciformis,e8198329-9aef-484c-b1af-f937573d6527,NA,NA,NA
19209,13.9333,48.6667,Subeucalanus subcrassus,e81c3871-9dfd-42c7-8164-6a80892cfdde,1989-12-16T11:40:12Z,NA,NA
19210,12.45,44.8,Euterpina acutifrons,e81d5aa2-050c-4c0e-b860-a768162b070a,1963-09-07T03:40:12Z,NA,NA
19211,13.4167,52.9,Euterpina acutifrons,e81d7ff2-6db9-4d9a-b6f2-d35182cdce3a,1986-10-14T12:30:00Z,NA,NA
19212,11.25,44.8,Lucicutia clausi,e81f518c-7c39-4a04-8685-f1dd6c373d07,1966-05-10T08:10:12Z,NA,NA
19213,10.5833,44.8,Subeucalanus crassus,e8258c1a-3eea-4e1a-80a8-5c0b8497be0c,1963-05-31T04:30:00Z,NA,NA
19214,29.5,60.9,Pseudorasbora parva,e8259dc1-5be4-40ff-bcfd-1baa0cf4f5dd,NA,2000-07-,NA
19215,13.3333,53.0167,Calanopia elliptica,e825bceb-a1a1-4606-b82c-9f767d46a781,1966-03-18T21:00:00Z,NA,NA
19216,2.300139,61.48347,Carcharhinus falciformis,e82b589e-3e62-4f77-a493-8065125b8d42,NA,NA,NA
19217,12.2,44.8,Euterpina acutifrons,e82d0bb1-1d7d-4279-acd5-237f3e86106e,1966-03-14T13:00:00Z,NA,NA
19218,1.6204666666667,54.4695166666669,Istiompax indica,e82d97ec-08af-417c-93ff-485f3d405929,NA,NA,NA
19219,28.2167,49.2333,Temora turbinata,e82e7107-b5fb-4824-8c12-36d875911b2f,1970-01-19T04:30:00Z,NA,NA
19220,12.4333,46,Parvocalanus elegans,e82ede82-15e1-46ba-b5a4-568a407c5c3f,1989-12-13T07:28:48Z,NA,NA
19221,12.720000267,44.8800010681,Naria turdus,e8317fc4-30ef-4a58-be0f-c5f1879c1b3c,1966-07-02T12:00:00Z,NA,NA
19222,13.9833,48.7667,Subeucalanus subcrassus,e8327e1c-5b87-4063-85cd-6cc5d234ec06,1966-11-28T14:19:48Z,NA,NA
19223,12.3333,43.6167,Subeucalanus subcrassus,e838c650-1105-499e-b419-cbc3e4f8f830,1963-05-16T22:30:00Z,NA,NA
19224,0.33347222,52.23347,Carcharhinus falciformis,e8415b50-80ca-4aaa-9452-2eeda00c99eb,NA,NA,NA
19225,12,48,Pomacanthus semicirculatus,e841e552-5845-4feb-8534-e3641e8d9321,1831-07-02T12:00:00Z,NA,NA
19226,27.8167,49.3,Euterpina acutifrons,e8499df9-1728-4af2-b026-21c3fbd7e960,1970-01-18T22:00:00Z,NA,NA
19227,14.6833,50.3333,Parvocalanus elegans,e84b825b-d070-46f1-b90e-2d8ab0bc8921,1989-08-02T02:52:12Z,NA,NA
19228,10.8299999237,53.7700004578,Aidanosagitta neglecta,e84d92f3-74c6-4d11-a283-9c923a9ac567,NA,NA,NA
19229,11.8,51.4667,Calanopia elliptica,e84e2ed8-1b78-4bc4-a64e-d6a802985c1e,1966-05-04T13:04:48Z,NA,NA
19230,27,51,Bulla ampulla,e854a7fd-f641-4192-8b65-1f71cf26182d,1758-07-02T12:00:00Z,NA,NA
19231,1.7334722,62.600136,Carcharhinus falciformis,e854f047-31b1-44dc-9465-5faa1fe13f9f,NA,NA,NA
19232,12.9167,53.2,Parvocalanus latus,e85928e8-6110-4176-8b5d-7eaab9bed10e,1989-01-08T15:40:12Z,NA,NA
19233,13.4,46,Subeucalanus subcrassus,e85998aa-ced3-40fc-b225-4f14e4f1ee6f,1986-08-20T04:30:00Z,NA,NA
19234,26.2166652679,51.4166641235,Terapon puta,e85a128f-77e2-4a70-86f8-33d7bf5d0102,NA,NA,NA
19235,1.6667,53.3333,Subeucalanus crassus,e85d3ff2-19e9-4abc-9535-42db9df767e0,1967-02-09T22:25:12Z,NA,NA
19236,12.1833,44.8,Calanopia elliptica,e86134ac-81cd-4058-b764-d6df99dd8bc4,1963-05-30T12:00:00Z,NA,NA
19237,4.3667,48.65,Euterpina acutifrons,e865d8d9-1409-47b9-9820-f50e42527f11,1970-11-08T09:00:00Z,NA,NA
19238,13,48.95,Parvocalanus elegans,e868da55-9ae5-4724-8e88-f07a50712a8b,1989-07-31T13:25:12Z,NA,NA
19239,22.6333,59.95,Subeucalanus crassus,e86ad3a5-f94b-4313-abff-fc8be67d4763,1968-09-07T09:04:48Z,NA,NA
19240,25.5,62.5,Lepidochelys olivacea,e86cd8db-b812-496e-9cb6-642d67017eb3,2008-06-02T05:48:16/2008-09-23T09:48:54,2008-06-02T05:48:16/2008-09-23T09:48:54,111319.49
19241,13.9833,48.7667,Subeucalanus subcrassus,e86f2454-d606-4cab-897e-f99236afcea4,1966-11-28T14:19:48Z,NA,NA
19242,25.4333,56.5667,Subeucalanus subcrassus,e87027d8-47d1-436c-907f-10cdf6641b0c,1970-01-26T14:10:12Z,NA,NA
19243,24.7333,61.4833,Parvocalanus latus,e8738630-316c-46b6-b0a5-b2da6f82883c,1969-07-27T15:00:00Z,NA,NA
19244,12.1167,44,Parvocalanus latus,e874f2d8-d046-47a6-9251-da69dce4166c,1989-01-16T16:00:00Z,NA,NA
19245,2.750139,55.850136,Carcharhinus falciformis,e876be4f-8b1f-4aed-a3f2-74b82ff90bd9,NA,NA,NA
